University,ID Year,Year,ID Detailed Occupation,Detailed Occupation,ID Workforce Status,Workforce Status,Total Population,Average Wage,Average Wage Appx MOE,Total Population MOE Appx,Record Count,CIP2,ID CIP2
Dartmouth college,2018,2018,291240,Surgeons,TRUE,TRUE,334,261653.4102,279261.4178,448.6911391,22,Math & Statistics,27
Dartmouth college,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3252,254029.5317,96505.00107,1400.055231,139,Math & Statistics,27
Dartmouth college,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,952,120303.8088,73415.47452,757.5159649,52,Math & Statistics,27
Dartmouth college,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,2861,239858.4939,99539.36348,1313.195398,126,Math & Statistics,27
Dartmouth college,2016,2016,172061,Computer hardware engineers,TRUE,TRUE,955,114695.3455,66670.7906,758.7085385,52,Math & Statistics,27
Dartmouth college,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3060,238359.8353,94082.27636,1358.096884,131,Math & Statistics,27
Dartmouth college,2015,2015,172061,Computer hardware engineers,TRUE,TRUE,1072,100351.4515,55688.40968,803.841588,50,Math & Statistics,27
Dartmouth college,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3234,174706.7183,73428.80687,1396.174489,147,Math & Statistics,27
Dartmouth college,2014,2014,172061,Computer hardware engineers,TRUE,TRUE,1143,102451.1374,52389.41043,830.0343252,55,Math & Statistics,27
Dartmouth college,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3166,189432.3383,75851.37664,1381.418186,145,Math & Statistics,27
Dartmouth college,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,18277,129700.7788,15279.5343,3318.947923,841,Engineering,14
Dartmouth college,2020,2020,193033,Clinical and counseling psychologists,TRUE,TRUE,310,104631.6161,113232.4991,432.2700551,14,Engineering,14
Dartmouth college,2020,2020,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,270,66580.22963,79569.33226,403.418904,11,Engineering,14
Dartmouth college,2020,2020,291240,Surgeons,TRUE,TRUE,2560,330385.8848,102182.2941,1242.198473,120,Engineering,14
Dartmouth college,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,8487,237055.152,56633.63815,2261.723062,387,Engineering,14
Dartmouth college,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,17989,123621.9717,14188.1257,3292.697083,859,Engineering,14
Dartmouth college,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,194,128048.1237,150683.8554,341.9600233,12,Engineering,14
Dartmouth college,2019,2019,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,311,68860.57878,75367.66087,432.9666997,13,Engineering,14
Dartmouth college,2019,2019,291240,Surgeons,TRUE,TRUE,1989,290662.7471,113189.9346,1094.937226,107,Engineering,14
Dartmouth college,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,7930,230350.6612,57451.31843,2186.249257,391,Engineering,14
Dartmouth college,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,17472,117389.1271,13426.32868,3245.039323,825,Engineering,14
Dartmouth college,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,103,134380.9612,261468.4755,249.1685455,7,Engineering,14
Dartmouth college,2018,2018,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,353,64530.46459,66852.13383,461.2767699,17,Engineering,14
Dartmouth college,2018,2018,291240,Surgeons,TRUE,TRUE,1745,257554.0401,109565.0251,1025.580766,89,Engineering,14
Dartmouth college,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,7854,217235.3322,56106.42873,2175.747397,381,Engineering,14
Dartmouth college,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,18371,113796.3948,12286.7946,3327.463625,851,Engineering,14
Dartmouth college,2017,2017,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,438,51568.83333,58283.0406,513.820172,18,Engineering,14
Dartmouth college,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,7815,203006.106,55114.38976,2170.338162,367,Engineering,14
Dartmouth college,2016,2016,172061,Computer hardware engineers,TRUE,TRUE,19236,110483.2456,11043.5437,3404.885216,868,Engineering,14
Dartmouth college,2016,2016,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,279,42203.87455,69176.34563,410.087404,14,Engineering,14
Dartmouth college,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,7315,193911.6496,53990.28528,2099.764759,352,Engineering,14
Dartmouth college,2015,2015,172061,Computer hardware engineers,TRUE,TRUE,20058,109677.5039,10221.50066,3476.859461,887,Engineering,14
Dartmouth college,2015,2015,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,306,57225.61111,96691.49244,429.4721361,14,Engineering,14
Dartmouth college,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,7237,190447.8278,52003.33591,2088.539548,351,Engineering,14
Dartmouth college,2014,2014,172061,Computer hardware engineers,TRUE,TRUE,20324,108893.3144,9958.206462,3499.830119,905,Engineering,14
Dartmouth college,2014,2014,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,233,58560.81974,121522.5943,374.7592386,12,Engineering,14
Dartmouth college,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,7466,185262.4012,48990.40573,2121.323263,358,Engineering,14
Dartmouth college,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,252,277496.2976,322044.3189,389.739712,11,History,54
Dartmouth college,2020,2020,193033,Clinical and counseling psychologists,TRUE,TRUE,150,239350.3133,402032.0785,300.6908193,9,History,54
Dartmouth college,2020,2020,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,158,223975.9873,477348.8574,308.6050799,7,History,54
Dartmouth college,2020,2020,291240,Surgeons,TRUE,TRUE,487,288105.1951,218478.0691,541.7994076,30,History,54
Dartmouth college,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4172,242577.884,81369.22197,1585.772188,195,History,54
Dartmouth college,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,295,93358.36949,33115.58493,421.6822614,13,History,54
Dartmouth college,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,104,71228.63462,83299.29341,250.3751804,9,History,54
Dartmouth college,2019,2019,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,187,186227.0053,413842.5561,335.7339705,9,History,54
Dartmouth college,2019,2019,291240,Surgeons,TRUE,TRUE,471,291548.879,231005.2895,532.824908,32,History,54
Dartmouth college,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4278,224265.6847,76907.72234,1605.790371,209,History,54
Dartmouth college,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,289,91129.46713,38230.29729,417.3719402,11,History,54
Dartmouth college,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,104,70352.48077,82202.62901,250.3751791,9,History,54
Dartmouth college,2018,2018,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,246,240992.2398,335998.1836,385.0720036,10,History,54
Dartmouth college,2018,2018,291240,Surgeons,TRUE,TRUE,447,252847.9172,217217.5312,519.0722985,30,History,54
Dartmouth college,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4267,215776.4846,74397.62909,1603.724282,215,History,54
Dartmouth college,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,214,90218.00467,41542.68087,359.1545072,8,History,54
Dartmouth college,2017,2017,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,193,229210.2332,411181.0236,341.077539,9,History,54
Dartmouth college,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4670,201339.9745,67253.41337,1677.745652,232,History,54
Dartmouth college,2016,2016,172061,Computer hardware engineers,TRUE,TRUE,229,85380.87773,44124.60577,371.5285107,9,History,54
Dartmouth college,2016,2016,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,181,154742.1878,322192.389,330.3039497,9,History,54
Dartmouth college,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4850,185726.0363,60892.76999,1709.771794,236,History,54
Dartmouth college,2015,2015,172061,Computer hardware engineers,TRUE,TRUE,220,83666.20455,48632.96049,364.1545614,11,History,54
Dartmouth college,2015,2015,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,202,144120.0545,285500.5558,348.9394939,10,History,54
Dartmouth college,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4780,174379.9416,57384.14731,1697.388345,235,History,54
Dartmouth college,2014,2014,172061,Computer hardware engineers,TRUE,TRUE,121,144305.4132,158166.2513,270.0643452,7,History,54
Dartmouth college,2014,2014,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,230,125152.6652,263057.0318,372.3388132,10,History,54
Dartmouth college,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,5048,161204.0172,53461.27938,1744.320914,243,History,54
Harvard University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,135,101935.0296,131770.8029,285.2603726,9,Architecture and Related Services,4
Harvard University,2020,2020,291240,Surgeons,TRUE,TRUE,107,299919.4206,476193.1889,253.9606855,5,Architecture and Related Services,4
Harvard University,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,454,260657.9956,247003.58,523.1208379,25,Architecture and Related Services,4
Harvard University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,152,97894.19079,120616.6035,302.6887841,10,Architecture and Related Services,4
Harvard University,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,444,249718.1644,255205.4914,517.3275295,22,Architecture and Related Services,4
Harvard University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,126,86525.23016,150822.4478,275.587708,9,Architecture and Related Services,4
Harvard University,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,451,193117.1264,223798.8445,521.3895899,23,Architecture and Related Services,4
Harvard University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,102,88608.80392,174622.2695,247.9560389,7,Architecture and Related Services,4
Harvard University,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,453,151896.0199,175934.6927,522.5443703,24,Architecture and Related Services,4
Harvard University,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,465,165521.9527,182843.4393,529.4202124,25,Architecture and Related Services,4
Harvard University,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,503,149585.3618,155875.9561,550.6275828,25,Architecture and Related Services,4
Harvard University,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,524,154784.8798,146247.2224,562.0042078,25,Architecture and Related Services,4
Harvard University,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,179,137845.6313,247673.3487,328.4740096,8,Legal,22
Harvard University,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,237,115368.3165,196007.3501,377.9623866,11,Legal,22
Harvard University,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,287,103921.9652,157877.6887,415.9252422,14,Legal,22
Harvard University,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,288,64983.61458,59317.08871,416.6492132,13,Legal,22
Harvard University,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,278,112907.3237,216076.0629,409.3518221,13,Legal,22
Harvard University,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,300,105175.8033,196967.3573,425.2407896,15,Legal,22
Harvard University,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,229,116063.4891,246611.8669,371.5285006,11,Legal,22
Harvard University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,138,98123.07971,59454.77087,288.4125137,6,Natural Resources & Conservation,3
Harvard University,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,569,111044.109,101517.3442,585.6390916,31,Natural Resources & Conservation,3
Harvard University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,101,79495.20792,37245.92352,246.7375777,6,Natural Resources & Conservation,3
Harvard University,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,493,119779.6815,134019.7656,545.1267481,26,Natural Resources & Conservation,3
Harvard University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,105,119494.1143,187453.346,251.5760253,6,Natural Resources & Conservation,3
Harvard University,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,436,113720.6743,149980.7655,512.6457389,24,Natural Resources & Conservation,3
Harvard University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,112,116542.1786,164196.2617,259.826594,7,Natural Resources & Conservation,3
Harvard University,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,420,139846.9738,196542.9774,503.1514949,24,Natural Resources & Conservation,3
Harvard University,2016,2016,172061,Computer hardware engineers,TRUE,TRUE,111,114392.4685,161754.7922,258.6640522,7,Natural Resources & Conservation,3
Harvard University,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,391,158759.4348,213301.9965,485.470153,26,Natural Resources & Conservation,3
Harvard University,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,414,206907.5918,231624.3773,499.5446135,28,Natural Resources & Conservation,3
Harvard University,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,469,189505.5352,199623.6946,531.6923756,31,Natural Resources & Conservation,3
Harvard University,2020,2020,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,127,50321.44094,368774.9662,276.6791502,8,Cultural & Gender Studies,5
Harvard University,2020,2020,291240,Surgeons,TRUE,TRUE,139,211234.9137,316488.7268,289.4555993,9,Cultural & Gender Studies,5
Harvard University,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,187,301388.7219,466889.0434,335.7339716,16,Cultural & Gender Studies,5
Harvard University,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,133,54765.60902,77796.69961,283.1394495,6,Cultural & Gender Studies,5
Harvard University,2019,2019,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,117,9579.282051,18712.47226,265.5629701,7,Cultural & Gender Studies,5
Harvard University,2019,2019,291240,Surgeons,TRUE,TRUE,105,179788.8857,269663.5937,251.5760266,7,Cultural & Gender Studies,5
Harvard University,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,308,254139.2403,323732.1701,430.8733798,20,Cultural & Gender Studies,5
Harvard University,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,137,53764.62774,75181.58195,287.3656392,6,Cultural & Gender Studies,5
Harvard University,2018,2018,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,116,9274.465517,18921.23379,264.4256496,6,Cultural & Gender Studies,5
Harvard University,2018,2018,291240,Surgeons,TRUE,TRUE,101,157719.7822,300286.0474,246.7375765,6,Cultural & Gender Studies,5
Harvard University,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,323,173029.4985,258385.5661,441.2406719,19,Cultural & Gender Studies,5
Harvard University,2017,2017,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,103,14763.28155,32576.97349,249.1685443,6,Cultural & Gender Studies,5
Harvard University,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,312,177325.1186,259624.1668,433.6622141,18,Cultural & Gender Studies,5
Harvard University,2016,2016,272099,"Entertainers & performers, sports & related workers, all other",TRUE,TRUE,74,19138.28378,37579.16039,211.198342,5,Cultural & Gender Studies,5
Harvard University,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,274,158728.4453,250475.6728,406.3961804,15,Cultural & Gender Studies,5
Harvard University,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,466,142105.6373,155870.3409,529.9891597,19,Cultural & Gender Studies,5
Harvard University,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,449,148435.7884,172344.2935,520.232181,19,Cultural & Gender Studies,5
University of Pennsilvynia ,2020,2020,172011,Aerospace engineers,TRUE,TRUE,121,98374.61983,67066.25197,270.0643549,6,Architecture and Related Services,4
University of Pennsilvynia ,2020,2020,291020,Dentists,TRUE,TRUE,155,196242.3935,363102.5675,305.6612471,10,Architecture and Related Services,4
University of Pennsilvynia ,2020,2020,291210,Physicians,TRUE,TRUE,780,188883.3154,129634.5238,685.6791083,40,Architecture and Related Services,4
University of Pennsilvynia ,2020,2020,291240,Surgeons,TRUE,TRUE,107,299919.4206,476193.1889,253.9606855,5,Architecture and Related Services,4
University of Pennsilvynia ,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,454,260657.9956,247003.58,523.1208379,25,Architecture and Related Services,4
University of Pennsilvynia ,2019,2019,172011,Aerospace engineers,TRUE,TRUE,169,123114.2722,119762.9381,319.1669123,8,Architecture and Related Services,4
University of Pennsilvynia ,2019,2019,291020,Dentists,TRUE,TRUE,218,145776.4954,279935.43,362.4955541,10,Architecture and Related Services,4
University of Pennsilvynia ,2019,2019,291210,Physicians,TRUE,TRUE,893,212150.9194,130678.7101,733.6673176,40,Architecture and Related Services,4
University of Pennsilvynia ,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,444,249718.1644,255205.4914,517.3275295,22,Architecture and Related Services,4
University of Pennsilvynia ,2018,2018,172011,Aerospace engineers,TRUE,TRUE,233,113136.7167,87127.25212,374.7592586,9,Architecture and Related Services,4
University of Pennsilvynia ,2018,2018,291020,Dentists,TRUE,TRUE,192,192308.0469,361393.2677,340.1927752,8,Architecture and Related Services,4
University of Pennsilvynia ,2018,2018,291210,Physicians,TRUE,TRUE,853,205709.2087,138227.7579,717.0476219,35,Architecture and Related Services,4
University of Pennsilvynia ,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,451,193117.1264,223798.8445,521.3895899,23,Architecture and Related Services,4
University of Pennsilvynia ,2017,2017,172011,Aerospace engineers,TRUE,TRUE,236,102042.1907,83378.66011,377.1641472,8,Architecture and Related Services,4
University of Pennsilvynia ,2017,2017,291020,Dentists,TRUE,TRUE,304,161637.8849,231555.0717,428.0663502,11,Architecture and Related Services,4
University of Pennsilvynia ,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,453,151896.0199,175934.6927,522.5443703,24,Architecture and Related Services,4
University of Pennsilvynia ,2016,2016,172011,Aerospace engineers,TRUE,TRUE,268,90416.38806,83635.348,401.9219663,9,Architecture and Related Services,4
University of Pennsilvynia ,2016,2016,291020,Dentists,TRUE,TRUE,281,160296.7331,240021.3127,411.5546237,9,Architecture and Related Services,4
University of Pennsilvynia ,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,465,165521.9527,182843.4393,529.4202124,25,Architecture and Related Services,4
University of Pennsilvynia ,2015,2015,172011,Aerospace engineers,TRUE,TRUE,250,92094.46,88975.54187,388.1900247,9,Architecture and Related Services,4
University of Pennsilvynia ,2015,2015,291020,Dentists,TRUE,TRUE,260,139434.4462,210231.4185,395.8776879,8,Architecture and Related Services,4
University of Pennsilvynia ,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,503,149585.3618,155875.9561,550.6275828,25,Architecture and Related Services,4
University of Pennsilvynia ,2014,2014,172011,Aerospace engineers,TRUE,TRUE,254,81751.38976,53023.86937,391.2832096,9,Architecture and Related Services,4
University of Pennsilvynia ,2014,2014,291020,Dentists,TRUE,TRUE,180,184695.1722,265835.0008,329.3902383,7,Architecture and Related Services,4
University of Pennsilvynia ,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,524,154784.8798,146247.2224,562.0042078,25,Architecture and Related Services,4
University of Pennsilvynia ,2020,2020,172011,Aerospace engineers,TRUE,TRUE,147,279638.2653,469324.7613,297.6687273,6,Philosophy and Religious Studies,38
University of Pennsilvynia ,2020,2020,291020,Dentists,TRUE,TRUE,565,189874.2584,159151.751,583.5769835,36,Philosophy and Religious Studies,38
University of Pennsilvynia ,2020,2020,291210,Physicians,TRUE,TRUE,6686,243515.6011,55229.21017,2007.465775,353,Philosophy and Religious Studies,38
University of Pennsilvynia ,2020,2020,291240,Surgeons,TRUE,TRUE,421,215230.7482,207272.6427,503.7501516,19,Philosophy and Religious Studies,38
University of Pennsilvynia ,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,887,199670.7317,167304.703,731.1984618,45,Philosophy and Religious Studies,38
University of Pennsilvynia ,2019,2019,172011,Aerospace engineers,TRUE,TRUE,174,234382.0575,403553.9795,323.8538964,8,Philosophy and Religious Studies,38
University of Pennsilvynia ,2019,2019,291020,Dentists,TRUE,TRUE,558,187856.4122,170624.0709,579.9506459,37,Philosophy and Religious Studies,38
University of Pennsilvynia ,2019,2019,291210,Physicians,TRUE,TRUE,6897,235911.2924,54358.66316,2038.894318,362,Philosophy and Religious Studies,38
University of Pennsilvynia ,2019,2019,291240,Surgeons,TRUE,TRUE,449,208397.657,183646.3313,520.2322461,19,Philosophy and Religious Studies,38
University of Pennsilvynia ,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,953,210855.2088,178759.9617,757.9137842,45,Philosophy and Religious Studies,38
University of Pennsilvynia ,2018,2018,172011,Aerospace engineers,TRUE,TRUE,132,292209.4848,463762.8621,282.0730062,6,Philosophy and Religious Studies,38
University of Pennsilvynia ,2018,2018,291020,Dentists,TRUE,TRUE,489,186691.3783,170245.7492,542.9107707,30,Philosophy and Religious Studies,38
University of Pennsilvynia ,2018,2018,291210,Physicians,TRUE,TRUE,6694,227600.0871,53000.0698,2008.665459,351,Philosophy and Religious Studies,38
University of Pennsilvynia ,2018,2018,291240,Surgeons,TRUE,TRUE,375,172881.7387,190372.5453,475.4335575,17,Philosophy and Religious Studies,38
University of Pennsilvynia ,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,1058,178906.2278,154111.9137,798.5755547,47,Philosophy and Religious Studies,38
University of Pennsilvynia ,2017,2017,172011,Aerospace engineers,TRUE,TRUE,94,120486.9255,93773.39529,238.0337524,7,Philosophy and Religious Studies,38
University of Pennsilvynia ,2017,2017,291020,Dentists,TRUE,TRUE,492,160402.0589,156301.552,544.5735759,31,Philosophy and Religious Studies,38
University of Pennsilvynia ,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,1097,178830.0693,151501.4201,813.1607543,47,Philosophy and Religious Studies,38
University of Pennsilvynia ,2016,2016,172011,Aerospace engineers,TRUE,TRUE,147,119214.7075,72562.78023,297.6687196,10,Philosophy and Religious Studies,38
University of Pennsilvynia ,2016,2016,291020,Dentists,TRUE,TRUE,548,141443.8084,120744.6745,574.7304308,30,Philosophy and Religious Studies,38
University of Pennsilvynia ,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,833,214148.9328,194477.828,708.5915593,36,Philosophy and Religious Studies,38
University of Pennsilvynia ,2015,2015,172011,Aerospace engineers,TRUE,TRUE,163,106056,53182.75709,313.4500225,11,Philosophy and Religious Studies,38
University of Pennsilvynia ,2015,2015,291020,Dentists,TRUE,TRUE,515,157504.868,132032.1568,557.1569677,27,Philosophy and Religious Studies,38
University of Pennsilvynia ,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,844,253958.1339,197646.5428,713.2547282,38,Philosophy and Religious Studies,38
University of Pennsilvynia ,2014,2014,172011,Aerospace engineers,TRUE,TRUE,198,105413.6414,44203.56711,345.4673736,10,Philosophy and Religious Studies,38
University of Pennsilvynia ,2014,2014,291020,Dentists,TRUE,TRUE,554,150564.6516,110109.1936,577.8681498,26,Philosophy and Religious Studies,38
University of Pennsilvynia ,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,799,202325.0864,178115.7985,693.979873,39,Philosophy and Religious Studies,38
University of Pennsilvynia ,2020,2020,291210,Physicians,TRUE,TRUE,349,181378.2006,214726.0471,458.655875,13,Legal,22
University of Pennsilvynia ,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,179,137845.6313,247673.3487,328.4740096,8,Legal,22
University of Pennsilvynia ,2019,2019,291210,Physicians,TRUE,TRUE,325,184738.4923,213763.5233,442.604638,12,Legal,22
University of Pennsilvynia ,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,237,115368.3165,196007.3501,377.9623866,11,Legal,22
University of Pennsilvynia ,2018,2018,291210,Physicians,TRUE,TRUE,221,218399.2579,222110.0063,364.9812593,10,Legal,22
University of Pennsilvynia ,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,287,103921.9652,157877.6887,415.9252422,14,Legal,22
University of Pennsilvynia ,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,288,64983.61458,59317.08871,416.6492132,13,Legal,22
University of Pennsilvynia ,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,278,112907.3237,216076.0629,409.3518221,13,Legal,22
University of Pennsilvynia ,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,300,105175.8033,196967.3573,425.2407896,15,Legal,22
University of Pennsilvynia ,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,229,116063.4891,246611.8669,371.5285006,11,Legal,22
University of Pennsilvynia ,2020,2020,172011,Aerospace engineers,TRUE,TRUE,1851,139436.4608,46302.19981,1056.270757,99,Math & Statistics,27
University of Pennsilvynia ,2020,2020,291020,Dentists,TRUE,TRUE,1485,188477.3104,102831.8812,946.0973151,75,Math & Statistics,27
University of Pennsilvynia ,2020,2020,291210,Physicians,TRUE,TRUE,8558,255107.9207,46431.3698,2271.163303,473,Math & Statistics,27
University of Pennsilvynia ,2020,2020,291240,Surgeons,TRUE,TRUE,395,264488.4127,263330.079,487.9470849,24,Math & Statistics,27
University of Pennsilvynia ,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3439,290441.8284,96470.8763,1439.745761,145,Math & Statistics,27
University of Pennsilvynia ,2019,2019,172011,Aerospace engineers,TRUE,TRUE,1891,136348.6198,45237.88115,1067.622551,105,Math & Statistics,27
University of Pennsilvynia ,2019,2019,291020,Dentists,TRUE,TRUE,1540,194313.6325,107690.8901,963.4581423,82,Math & Statistics,27
University of Pennsilvynia ,2019,2019,291210,Physicians,TRUE,TRUE,8685,263566.1641,45808.32902,2287.951852,500,Math & Statistics,27
University of Pennsilvynia ,2019,2019,291240,Surgeons,TRUE,TRUE,376,309309.5931,259034.7842,476.0670541,24,Math & Statistics,27
University of Pennsilvynia ,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3342,273838.4832,98608.12499,1419.296266,148,Math & Statistics,27
University of Pennsilvynia ,2018,2018,172011,Aerospace engineers,TRUE,TRUE,1966,132012.7131,43667.44141,1088.588089,105,Math & Statistics,27
University of Pennsilvynia ,2018,2018,291020,Dentists,TRUE,TRUE,1678,189862.2449,100759.7901,1005.69949,86,Math & Statistics,27
University of Pennsilvynia ,2018,2018,291210,Physicians,TRUE,TRUE,8724,253830.8376,44421.03456,2293.081829,491,Math & Statistics,27
University of Pennsilvynia ,2018,2018,291240,Surgeons,TRUE,TRUE,334,261653.4102,279261.4178,448.6911391,22,Math & Statistics,27
University of Pennsilvynia ,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3252,254029.5317,96505.00107,1400.055231,139,Math & Statistics,27
University of Pennsilvynia ,2017,2017,172011,Aerospace engineers,TRUE,TRUE,1956,121603.7106,35315.20299,1085.815957,104,Math & Statistics,27
