ID Major,Major,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
310505,Kinesiology & Exercise Science,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,kinesiology-exercise-science
310505,Kinesiology & Exercise Science,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,kinesiology-exercise-science
380205,Islamic Studies,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,islamic-studies
380205,Islamic Studies,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,islamic-studies
380205,Islamic Studies,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,islamic-studies
380206,Judaic Studies,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,judaic-studies
400899,Other Physics,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-physics
400899,Other Physics,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-physics
400899,Other Physics,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-physics
419999,Other Science Technologies,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-science-technologies-419999
419999,Other Science Technologies,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-science-technologies-419999
419999,Other Science Technologies,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-science-technologies-419999
419999,Other Science Technologies,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-science-technologies-419999
419999,Other Science Technologies,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-science-technologies-419999
419999,Other Science Technologies,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-science-technologies-419999
419999,Other Science Technologies,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-science-technologies-419999
419999,Other Science Technologies,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-science-technologies-419999
419999,Other Science Technologies,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-science-technologies-419999
420101,General Psychology,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-psychology-420101
420101,General Psychology,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-psychology-420101
420101,General Psychology,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-psychology-420101
420101,General Psychology,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-psychology-420101
420101,General Psychology,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-psychology-420101
422703,Developmental & Child Psychology,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-child-psychology
422703,Developmental & Child Psychology,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-child-psychology
422703,Developmental & Child Psychology,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-child-psychology
422703,Developmental & Child Psychology,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-child-psychology
422703,Developmental & Child Psychology,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-child-psychology
422703,Developmental & Child Psychology,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-child-psychology
422703,Developmental & Child Psychology,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-child-psychology
422703,Developmental & Child Psychology,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-child-psychology
422707,Social Psychology,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,social-psychology-422707
422707,Social Psychology,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,social-psychology-422707
422707,Social Psychology,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,social-psychology-422707
422707,Social Psychology,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,social-psychology-422707
422707,Social Psychology,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,social-psychology-422707
422707,Social Psychology,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,social-psychology-422707
422707,Social Psychology,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,social-psychology-422707
422707,Social Psychology,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,social-psychology-422707
422707,Social Psychology,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,social-psychology-422707
422804,Industrial & Organizational Psychology,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,industrial-organizational-psychology
429999,Other Psychology,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-psychology
429999,Other Psychology,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-psychology
440503,Health Policy Analysis,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,health-policy-analysis
440503,Health Policy Analysis,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,health-policy-analysis
450604,Developmental Economics & International Development,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-economics-international-development
450604,Developmental Economics & International Development,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-economics-international-development
450604,Developmental Economics & International Development,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-economics-international-development
450604,Developmental Economics & International Development,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-economics-international-development
450604,Developmental Economics & International Development,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-economics-international-development
450604,Developmental Economics & International Development,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-economics-international-development
450604,Developmental Economics & International Development,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,developmental-economics-international-development
500102,Digital Arts,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,digital-arts
500301,General Dance,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dance
500301,General Dance,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dance
500301,General Dance,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dance
500301,General Dance,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dance
500799,Other Fine Arts & Art Studies,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-fine-arts-art-studies
500799,Other Fine Arts & Art Studies,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-fine-arts-art-studies
500799,Other Fine Arts & Art Studies,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-fine-arts-art-studies
500799,Other Fine Arts & Art Studies,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-fine-arts-art-studies
500799,Other Fine Arts & Art Studies,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-fine-arts-art-studies
500799,Other Fine Arts & Art Studies,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-fine-arts-art-studies
500799,Other Fine Arts & Art Studies,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-fine-arts-art-studies
500799,Other Fine Arts & Art Studies,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-fine-arts-art-studies
500799,Other Fine Arts & Art Studies,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-fine-arts-art-studies
510204,Audiology & Speech-Language Pathology,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,audiology-speech-language-pathology
510204,Audiology & Speech-Language Pathology,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,audiology-speech-language-pathology
510204,Audiology & Speech-Language Pathology,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,audiology-speech-language-pathology
510204,Audiology & Speech-Language Pathology,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,audiology-speech-language-pathology
510204,Audiology & Speech-Language Pathology,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,audiology-speech-language-pathology
510204,Audiology & Speech-Language Pathology,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,audiology-speech-language-pathology
510501,General Dental Clinical Sciences,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dental-clinical-sciences
510501,General Dental Clinical Sciences,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dental-clinical-sciences
510501,General Dental Clinical Sciences,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dental-clinical-sciences
510501,General Dental Clinical Sciences,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dental-clinical-sciences
510501,General Dental Clinical Sciences,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dental-clinical-sciences
510501,General Dental Clinical Sciences,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dental-clinical-sciences
510501,General Dental Clinical Sciences,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dental-clinical-sciences
510501,General Dental Clinical Sciences,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,general-dental-clinical-sciences
510502,Advanced General Dentistry,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,advanced-general-dentistry
510504,Dental Public Health & Education,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,dental-public-health-education
510504,Dental Public Health & Education,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,dental-public-health-education
510506,Endodontics,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,endodontics
510702,Hospital & Health Care Facilities Management,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,hospital-health-care-facilities-management
511401,Medical Scientist,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-scientist
511401,Medical Scientist,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-scientist
511401,Medical Scientist,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-scientist
512209,Maternal & Child Health,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,maternal-child-health
512210,International Public Health,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,international-public-health
512211,Health Services Administration,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,health-services-administration
512211,Health Services Administration,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,health-services-administration
512211,Health Services Administration,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,health-services-administration
512211,Health Services Administration,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,health-services-administration
512211,Health Services Administration,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,health-services-administration
512211,Health Services Administration,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,health-services-administration
512299,Other Public Health,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-public-health
512706,Medical Informatics,2012,2012,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-informatics
512706,Medical Informatics,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-informatics
512706,Medical Informatics,2014,2014,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-informatics
512706,Medical Informatics,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-informatics
512706,Medical Informatics,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-informatics
512706,Medical Informatics,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-informatics
512706,Medical Informatics,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-informatics
512706,Medical Informatics,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-informatics
512706,Medical Informatics,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,medical-informatics
513808,Nursing School,2016,2016,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,nursing-school
513808,Nursing School,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,nursing-school
513808,Nursing School,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,nursing-school
513818,Nursing Practice,2013,2013,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,nursing-practice
513818,Nursing Practice,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,nursing-practice
519999,Other Health Professions & Related Clinical Sciences,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-health-professions-related-clinical-sciences-519999
520213,Organizational Leadership,2015,2015,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,organizational-leadership
520213,Organizational Leadership,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,organizational-leadership
520213,Organizational Leadership,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,organizational-leadership
520213,Organizational Leadership,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,organizational-leadership
521206,Information Resources Management,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,information-resources-management
521206,Information Resources Management,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,information-resources-management
521499,Other Marketing,2017,2017,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-marketing
521499,Other Marketing,2018,2018,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-marketing
521499,Other Marketing,2019,2019,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-marketing
521499,Other Marketing,2020,2020,190150,Columbia University in the City of New York,1,Men,0,columbia-university-in-the-city-of-new-york,other-marketing
110701,Computer Science,2020,2020,217156,Brown University,1,Men,214,brown-university,computer-science-110701
110701,Computer Science,2019,2019,217156,Brown University,1,Men,173,brown-university,computer-science-110701
110701,Computer Science,2018,2018,217156,Brown University,1,Men,172,brown-university,computer-science-110701
450601,General Economics,2013,2013,217156,Brown University,1,Men,164,brown-university,general-economics
110701,Computer Science,2017,2017,217156,Brown University,1,Men,160,brown-university,computer-science-110701
450601,General Economics,2012,2012,217156,Brown University,1,Men,155,brown-university,general-economics
450601,General Economics,2014,2014,217156,Brown University,1,Men,153,brown-university,general-economics
110701,Computer Science,2016,2016,217156,Brown University,1,Men,135,brown-university,computer-science-110701
450603,Econometrics & Quantitative Economics,2020,2020,217156,Brown University,1,Men,135,brown-university,econometrics-quantitative-economics
450601,General Economics,2015,2015,217156,Brown University,1,Men,128,brown-university,general-economics
450603,Econometrics & Quantitative Economics,2018,2018,217156,Brown University,1,Men,128,brown-university,econometrics-quantitative-economics
110701,Computer Science,2015,2015,217156,Brown University,1,Men,125,brown-university,computer-science-110701
140101,General Engineering,2017,2017,217156,Brown University,1,Men,116,brown-university,general-engineering-140101
140101,General Engineering,2018,2018,217156,Brown University,1,Men,115,brown-university,general-engineering-140101
270301,General Applied Mathematics,2020,2020,217156,Brown University,1,Men,115,brown-university,general-applied-mathematics
140101,General Engineering,2019,2019,217156,Brown University,1,Men,112,brown-university,general-engineering-140101
140101,General Engineering,2016,2016,217156,Brown University,1,Men,111,brown-university,general-engineering-140101
140101,General Engineering,2013,2013,217156,Brown University,1,Men,107,brown-university,general-engineering-140101
450603,Econometrics & Quantitative Economics,2017,2017,217156,Brown University,1,Men,103,brown-university,econometrics-quantitative-economics
450603,Econometrics & Quantitative Economics,2019,2019,217156,Brown University,1,Men,103,brown-university,econometrics-quantitative-economics
110701,Computer Science,2013,2013,217156,Brown University,1,Men,102,brown-university,computer-science-110701
270301,General Applied Mathematics,2019,2019,217156,Brown University,1,Men,101,brown-university,general-applied-mathematics
110701,Computer Science,2014,2014,217156,Brown University,1,Men,100,brown-university,computer-science-110701
110701,Computer Science,2012,2012,217156,Brown University,1,Men,98,brown-university,computer-science-110701
140101,General Engineering,2015,2015,217156,Brown University,1,Men,98,brown-university,general-engineering-140101
140101,General Engineering,2020,2020,217156,Brown University,1,Men,96,brown-university,general-engineering-140101
270301,General Applied Mathematics,2017,2017,217156,Brown University,1,Men,95,brown-university,general-applied-mathematics
140101,General Engineering,2012,2012,217156,Brown University,1,Men,91,brown-university,general-engineering-140101
270301,General Applied Mathematics,2018,2018,217156,Brown University,1,Men,91,brown-university,general-applied-mathematics
450601,General Economics,2016,2016,217156,Brown University,1,Men,88,brown-university,general-economics
140101,General Engineering,2014,2014,217156,Brown University,1,Men,80,brown-university,general-engineering-140101
270301,General Applied Mathematics,2012,2012,217156,Brown University,1,Men,72,brown-university,general-applied-mathematics
270301,General Applied Mathematics,2014,2014,217156,Brown University,1,Men,70,brown-university,general-applied-mathematics
270301,General Applied Mathematics,2015,2015,217156,Brown University,1,Men,70,brown-university,general-applied-mathematics
270301,General Applied Mathematics,2016,2016,217156,Brown University,1,Men,70,brown-university,general-applied-mathematics
511201,Medicine,2018,2018,217156,Brown University,1,Men,69,brown-university,medicine-511201
270301,General Applied Mathematics,2013,2013,217156,Brown University,1,Men,68,brown-university,general-applied-mathematics
540101,General History,2020,2020,217156,Brown University,1,Men,66,brown-university,general-history
511201,Medicine,2020,2020,217156,Brown University,1,Men,64,brown-university,medicine-511201
260101,General Biological Sciences,2015,2015,217156,Brown University,1,Men,63,brown-university,general-biological-sciences
511201,Medicine,2019,2019,217156,Brown University,1,Men,62,brown-university,medicine-511201
520701,Entrepreneurial Studies,2016,2016,217156,Brown University,1,Men,60,brown-university,entrepreneurial-studies
520701,Entrepreneurial Studies,2018,2018,217156,Brown University,1,Men,60,brown-university,entrepreneurial-studies
520701,Entrepreneurial Studies,2019,2019,217156,Brown University,1,Men,60,brown-university,entrepreneurial-studies
260101,General Biological Sciences,2019,2019,217156,Brown University,1,Men,59,brown-university,general-biological-sciences
400801,General Physics,2016,2016,217156,Brown University,1,Men,59,brown-university,general-physics
451001,General Political Science & Government,2012,2012,217156,Brown University,1,Men,59,brown-university,general-political-science-government
540101,General History,2014,2014,217156,Brown University,1,Men,57,brown-university,general-history
540101,General History,2015,2015,217156,Brown University,1,Men,57,brown-university,general-history
540101,General History,2019,2019,217156,Brown University,1,Men,57,brown-university,general-history
400801,General Physics,2019,2019,217156,Brown University,1,Men,56,brown-university,general-physics
400801,General Physics,2020,2020,217156,Brown University,1,Men,56,brown-university,general-physics
511201,Medicine,2013,2013,217156,Brown University,1,Men,55,brown-university,medicine-511201
261501,Neuroscience,2015,2015,217156,Brown University,1,Men,53,brown-university,neuroscience-261501
451001,General Political Science & Government,2020,2020,217156,Brown University,1,Men,53,brown-university,general-political-science-government
511201,Medicine,2017,2017,217156,Brown University,1,Men,52,brown-university,medicine-511201
520701,Entrepreneurial Studies,2017,2017,217156,Brown University,1,Men,52,brown-university,entrepreneurial-studies
451001,General Political Science & Government,2016,2016,217156,Brown University,1,Men,51,brown-university,general-political-science-government
511201,Medicine,2016,2016,217156,Brown University,1,Men,51,brown-university,medicine-511201
260101,General Biological Sciences,2017,2017,217156,Brown University,1,Men,50,brown-university,general-biological-sciences
400801,General Physics,2013,2013,217156,Brown University,1,Men,50,brown-university,general-physics
400801,General Physics,2017,2017,217156,Brown University,1,Men,50,brown-university,general-physics
451001,General Political Science & Government,2013,2013,217156,Brown University,1,Men,49,brown-university,general-political-science-government
511201,Medicine,2015,2015,217156,Brown University,1,Men,48,brown-university,medicine-511201
260101,General Biological Sciences,2016,2016,217156,Brown University,1,Men,47,brown-university,general-biological-sciences
451001,General Political Science & Government,2018,2018,217156,Brown University,1,Men,47,brown-university,general-political-science-government
520701,Entrepreneurial Studies,2015,2015,217156,Brown University,1,Men,47,brown-university,entrepreneurial-studies
261501,Neuroscience,2012,2012,217156,Brown University,1,Men,46,brown-university,neuroscience-261501
540101,General History,2012,2012,217156,Brown University,1,Men,46,brown-university,general-history
400801,General Physics,2018,2018,217156,Brown University,1,Men,45,brown-university,general-physics
451001,General Political Science & Government,2014,2014,217156,Brown University,1,Men,45,brown-university,general-political-science-government
540101,General History,2016,2016,217156,Brown University,1,Men,45,brown-university,general-history
260101,General Biological Sciences,2012,2012,217156,Brown University,1,Men,44,brown-university,general-biological-sciences
540101,General History,2018,2018,217156,Brown University,1,Men,44,brown-university,general-history
260101,General Biological Sciences,2014,2014,217156,Brown University,1,Men,43,brown-university,general-biological-sciences
540101,General History,2013,2013,217156,Brown University,1,Men,43,brown-university,general-history
260101,General Biological Sciences,2018,2018,217156,Brown University,1,Men,42,brown-university,general-biological-sciences
260101,General Biological Sciences,2020,2020,217156,Brown University,1,Men,42,brown-university,general-biological-sciences
400801,General Physics,2015,2015,217156,Brown University,1,Men,42,brown-university,general-physics
440501,General Public Policy Analysis,2018,2018,217156,Brown University,1,Men,42,brown-university,general-public-policy-analysis
380101,Philosophy,2013,2013,217156,Brown University,1,Men,41,brown-university,philosophy-380101
440501,General Public Policy Analysis,2016,2016,217156,Brown University,1,Men,41,brown-university,general-public-policy-analysis
520701,Entrepreneurial Studies,2013,2013,217156,Brown University,1,Men,41,brown-university,entrepreneurial-studies
261501,Neuroscience,2014,2014,217156,Brown University,1,Men,40,brown-university,neuroscience-261501
400801,General Physics,2012,2012,217156,Brown University,1,Men,40,brown-university,general-physics
440501,General Public Policy Analysis,2019,2019,217156,Brown University,1,Men,40,brown-university,general-public-policy-analysis
451001,General Political Science & Government,2019,2019,217156,Brown University,1,Men,40,brown-university,general-political-science-government
261501,Neuroscience,2016,2016,217156,Brown University,1,Men,39,brown-university,neuroscience-261501
400501,General Chemistry,2012,2012,217156,Brown University,1,Men,39,brown-university,general-chemistry
520701,Entrepreneurial Studies,2014,2014,217156,Brown University,1,Men,39,brown-university,entrepreneurial-studies
540101,General History,2017,2017,217156,Brown University,1,Men,39,brown-university,general-history
440501,General Public Policy Analysis,2020,2020,217156,Brown University,1,Men,38,brown-university,general-public-policy-analysis
450901,International Relations & Affairs,2013,2013,217156,Brown University,1,Men,38,brown-university,international-relations-affairs
511201,Medicine,2014,2014,217156,Brown University,1,Men,38,brown-university,medicine-511201
451001,General Political Science & Government,2015,2015,217156,Brown University,1,Men,37,brown-university,general-political-science-government
260101,General Biological Sciences,2013,2013,217156,Brown University,1,Men,36,brown-university,general-biological-sciences
261501,Neuroscience,2018,2018,217156,Brown University,1,Men,35,brown-university,neuroscience-261501
261501,Neuroscience,2017,2017,217156,Brown University,1,Men,34,brown-university,neuroscience-261501
511201,Medicine,2012,2012,217156,Brown University,1,Men,34,brown-university,medicine-511201
230101,General English Language & Literature,2020,2020,217156,Brown University,1,Men,33,brown-university,general-english-language-literature-230101
261501,Neuroscience,2020,2020,217156,Brown University,1,Men,33,brown-university,neuroscience-261501
520701,Entrepreneurial Studies,2012,2012,217156,Brown University,1,Men,33,brown-university,entrepreneurial-studies
400801,General Physics,2014,2014,217156,Brown University,1,Men,32,brown-university,general-physics
520701,Entrepreneurial Studies,2020,2020,217156,Brown University,1,Men,32,brown-university,entrepreneurial-studies
270101,General Mathematics,2019,2019,217156,Brown University,1,Men,31,brown-university,general-mathematics
450901,International Relations & Affairs,2012,2012,217156,Brown University,1,Men,30,brown-university,international-relations-affairs
140501,Bioengineering & Biomedical Engineering,2018,2018,217156,Brown University,1,Men,28,brown-university,bioengineering-biomedical-engineering
270101,General Mathematics,2013,2013,217156,Brown University,1,Men,28,brown-university,general-mathematics
450901,International Relations & Affairs,2020,2020,217156,Brown University,1,Men,28,brown-university,international-relations-affairs
230101,General English Language & Literature,2012,2012,217156,Brown University,1,Men,27,brown-university,general-english-language-literature-230101
261501,Neuroscience,2013,2013,217156,Brown University,1,Men,27,brown-university,neuroscience-261501
270101,General Mathematics,2012,2012,217156,Brown University,1,Men,27,brown-university,general-mathematics
270101,General Mathematics,2015,2015,217156,Brown University,1,Men,27,brown-university,general-mathematics
380101,Philosophy,2018,2018,217156,Brown University,1,Men,27,brown-university,philosophy-380101
400501,General Chemistry,2016,2016,217156,Brown University,1,Men,27,brown-university,general-chemistry
420101,General Psychology,2012,2012,217156,Brown University,1,Men,27,brown-university,general-psychology-420101
451001,General Political Science & Government,2017,2017,217156,Brown University,1,Men,27,brown-university,general-political-science-government
230101,General English Language & Literature,2016,2016,217156,Brown University,1,Men,26,brown-university,general-english-language-literature-230101
400501,General Chemistry,2014,2014,217156,Brown University,1,Men,26,brown-university,general-chemistry
450901,International Relations & Affairs,2014,2014,217156,Brown University,1,Men,26,brown-university,international-relations-affairs
512201,General Public Health,2019,2019,217156,Brown University,1,Men,26,brown-university,general-public-health
140501,Bioengineering & Biomedical Engineering,2019,2019,217156,Brown University,1,Men,25,brown-university,bioengineering-biomedical-engineering
230101,General English Language & Literature,2015,2015,217156,Brown University,1,Men,25,brown-university,general-english-language-literature-230101
230101,General English Language & Literature,2019,2019,217156,Brown University,1,Men,25,brown-university,general-english-language-literature-230101
231302,Creative Writing,2012,2012,217156,Brown University,1,Men,25,brown-university,creative-writing-231302
